title,tmdb_id,imdb_id,release_date,release_month,release_day_of_week,production_budget_raw,production_budget_adj,runtime,primary_genre,mpaa_rating,format_premium,spoiler_risk,dir_last3,dir_max,dir_lifetime,prod_last3,prod_max,prod_lifetime,cast_last3,cast_max,cast_lifetime,director_id,director_name,producer_id,producer_name,cast_ids,cast_names,is_sequel,sequel_parent_rating,franchise_hunger,distributor_raw,opening_theaters,calendar_ratio,target_dom_lifetime,bom_dom_lifetime,rev_day_1,theaters_day_1,rank_day_1,rev_day_2,theaters_day_2,rank_day_2,rev_day_3,theaters_day_3,rank_day_3,rev_day_4,theaters_day_4,rank_day_4,rev_day_5,theaters_day_5,rank_day_5,rev_day_6,theaters_day_6,rank_day_6,rev_day_7,theaters_day_7,rank_day_7,rev_day_8,theaters_day_8,rank_day_8,rev_day_9,theaters_day_9,rank_day_9,rev_day_10,theaters_day_10,rank_day_10,rev_day_11,theaters_day_11,rank_day_11,rev_day_12,theaters_day_12,rank_day_12,rev_day_13,theaters_day_13,rank_day_13,rev_day_14,theaters_day_14,rank_day_14,rev_day_15,theaters_day_15,rank_day_15,rev_day_16,theaters_day_16,rank_day_16,rev_day_17,theaters_day_17,rank_day_17,rev_day_18,theaters_day_18,rank_day_18,rev_day_19,theaters_day_19,rank_day_19,rev_day_20,theaters_day_20,rank_day_20,rev_day_21,theaters_day_21,rank_day_21,rev_day_22,theaters_day_22,rank_day_22,rev_day_23,theaters_day_23,rank_day_23,rev_day_24,theaters_day_24,rank_day_24,rev_day_25,theaters_day_25,rank_day_25,rev_day_26,theaters_day_26,rank_day_26,rev_day_27,theaters_day_27,rank_day_27,rev_day_28,theaters_day_28,rank_day_28
Agora,26428,tt1186830,2009-05-17,5,6,70000000,102647086.24708626,127,Adventure,PG-13,1.0,0.0,85460527.33333333,210002906,85460527.33333333,17945501.0,210002906,65959852.25,42501093.0,243191503.66666666,77026641.17936508,19840.0,Alejandro Amenábar,16941.0,Fernando Bovaira,3293|2978|25072,Rachel Weisz|Max Minghella|Oscar Isaac,0,0.0,0.0,Mod Producciones,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superman/Batman: Public Enemies,22855,tt1398941,2009-09-29,9,1,0,0.0,67,Science Fiction,PG-13,1.0,1.0,0.0,0,0.0,0.0,0,0.0,21704661.0,64528427.0,32176629.266666666,90367.0,Sam Liu,129722.0,Bobbie Page,68122|34947|6574,Tim Daly|Kevin Conroy|Clancy Brown,1,0.0,0.0,Warner Premiere,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Race to Witch Mountain,13836,tt1075417,2009-03-13,3,4,50000000,73319347.31934732,98,Adventure,PG-13,1.0,0.0,102537605.0,147880543,102537605.0,116931451.0,212874864,118657174.66666667,101895035.77777778,245846024.0,105616983.10000001,58375.0,Andy Fickman,64830.0,Andrew Gunn,18918|1285|23498,Dwayne Johnson|AnnaSophia Robb|Alexander Ludwig,1,5.6,27.1,Walt Disney Pictures,3187,0.22462115527714002,63838994,63838994,6734104,3187,1,10898590,3187,1,6769520,3187,1,1893763,3187,1,1857175,3187,1,1745947,3187,1,1811453,3187,1,3764238,3187,4,5538948,3187,4,3482855,3187,3,820522,3187,4,817364,3187,4,767803,3187,4,755695,3187,4,1519495,3268,7,2555247,3268,6,1727033,3268,6,376352,3268,6,417845,3268,6,388199,3268,6,394361,3268,6,950111,2825,8,1402452,2825,8,860039,2825,8,395153,2825,7,487235,2825,7,434431,2825,7,489533,2825,7
Public Enemies,11322,tt1152836,2009-07-01,7,2,100000000,146638694.63869464,140,Crime,PG-13,1.0,0.0,157284218.0,220239925,90981778.66666667,92106347.66666667,165333180,110413055.75,305139096.3333333,731312730.3333334,209246920.71428573,638.0,Michael Mann,57343.0,Kevin Misher,85|3894|8293,Johnny Depp|Christian Bale|Marion Cotillard,0,0.0,0.0,Universal Pictures,3334,0.646597079536675,97104620,97104620,8165025,3319,3,6704380,3319,3,10168655,3334,3,6834700,3334,3,8268320,3334,3,3534040,3334,3,3384010,3334,3,2850570,3334,3,2517170,3334,3,4320120,3336,4,5438125,3336,4,4035995,3336,4,1634640,3336,4,1600775,3336,5,1231395,3121,6,1203050,3121,7,2354090,3118,7,3164775,3118,6,2229370,3118,6,1012995,3118,7,1231610,3118,7,1012985,3118,6,1029435,3118,6,1248595,2291,9,1764070,2291,9,1339985,2291,9,583995,2291,9,630025,2291,9
Love Happens,25643,tt0899106,2009-09-18,9,4,18000000,26394965.03496504,109,Drama,PG-13,1.0,1.0,0.0,0,0.0,0.0,0,0.0,280473928.8888889,707081050.0,142174106.45848596,62541.0,Brandon Camp,62539.0,Mike Thompson,6383|4491|58873,Aaron Eckhart|Jennifer Aniston|Dan Fogler,0,0.0,0.0,Stuber Pictures,1898,0.21816902299984733,22965110,22965110,3093740,1898,3,3179150,1898,4,1784120,1898,4,550555,1898,4,692770,1898,3,577995,1898,3,522400,1898,3,1441980,1898,6,1850775,1898,6,1015225,1898,7,341640,1898,7,399020,1898,6,351130,1898,6,332555,1898,5,913025,1922,10,1230405,1922,11,605595,1922,10,192445,1922,11,249860,1922,10,230425,1922,9,230605,1922,10,482150,1894,12,624075,1894,13,360805,1894,13,189400,1894,12,142125,1894,12,133005,1894,12,151520,1894,12
Spread,19918,tt1186370,2009-01-16,1,4,0,0.0,98,Comedy,PG-13,1.0,0.0,2324899.5,2500000,2324899.5,170557846.66666666,219400000,115158700.0,83927627.66666667,116151627.66666667,65461245.44444445,3055.0,David Mackenzie,18976.0,Ashton Kutcher,18976|8256|59237,Ashton Kutcher|Anne Heche|Margarita Levieva,0,0.0,0.0,Oceana Media Finance,103,0.475597407033868,250618,250618,40940,102,32,44156,103,33,37852,103,31,20008,103,30,21306,103,30,19706,103,30,16945,103,30,4327,26,41,5915,26,41,4010,25,41,2039,25,40,2975,25,39,2078,25,40,1229,25,42,5678,45,41,5807,45,42,4214,45,41,1796,45,40,2117,45,40,2024,45,41,2068,45,41,404,7,49,708,9,46,698,8,49,590,9,50,471,9,44,262,4,46,295,6,47
Echelon Conspiracy,16325,tt1124039,2009-02-27,2,4,0,0.0,105,Action,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,197415247.44444442,443679185.3333333,152108485.64444444,57125.0,Greg Marcks,1121973.0,Stephen Bender,81295|12833|10182,Shane West|Edward Burns|Ving Rhames,0,0.0,0.0,Dark Castle Entertainment,400,0.24825104937037779,665900,665900,180900,400,22,195500,400,26,123900,400,26,45200,400,24,46200,400,24,39200,400,26,35000,400,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After.Life,36419,tt0838247,2009-11-07,11,5,4500000,6598741.25874126,104,Drama,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,106659538.0,444872035.0,128550339.44781144,129715.0,Agnieszka Wojtowicz-Vosloo,100772.0,Brad M. Gilbert,6886|3896|15033,Christina Ricci|Liam Neeson|Justin Long,0,0.0,0.0,Lleju Productions,41,0.5887086391142011,108595,108595,18318,41,37,23037,41,36,18714,41,36,6296,41,34,5848,41,34,5722,41,35,5247,41,35,4510,18,43,5126,17,43,6281,17,42,1274,16,41,1286,16,41,1213,16,41,1188,16,42,370,2,46,861,2,46,1181,2,45,303,2,44,59,2,44,267,2,44,267,2,44,152,2,45,446,2,45,263,2,45,46,2,44,70,2,44,108,2,44,142,2,45
Blood and Bone,22164,tt0346631,2009-02-07,2,5,3700000,5425631.7016317025,93,Action,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,145373330.44444445,417558855.0,87209687.125,58037.0,Ben Ramsey,1566626.0,Matthew Binns,64856|19299|566114,Michael Jai White|Eamonn Walker|Michelle Belegrin,0,0.0,0.0,Remarkable Films,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leaves of Grass,12834,tt1151359,2009-09-13,9,6,9000000,13197482.51748252,104,Comedy,PG-13,1.0,0.0,94700628.33333333,516642939,152533222.0,0.0,0,0.0,94542771.22222221,194044278.33333334,65961224.63095238,1462.0,Tim Blake Nelson,959606.0,Bill Migliore,819|4038|3037,Edward Norton|Susan Sarandon|Richard Dreyfuss,0,0.0,0.0,Leaves Productions,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brüno,18480,tt0889583,2009-07-08,7,2,42000000,61588251.74825176,83,Comedy,PG-13,1.0,0.0,262552893.0,262552893,262552893.0,0.0,0,0.0,113161471.8888889,201300118.0,97044350.05555557,6767.0,Larry Charles,6738.0,Monica Levinson,6730|11040|232055,Sacha Baron Cohen|Gustaf Hammarsten|Clifford Bañagale,0,0.0,0.0,MRC,2759,1.4797510481944005,60054530,60054530,14400065,2756,1,8750305,2756,3,7468760,2756,2,3624140,2756,2,2770225,2756,3,2217275,2759,4,1984320,2759,4,2896950,2759,4,3076285,2759,7,2345150,2759,4,1172575,2759,5,1240995,2759,6,939005,2759,7,910470,2759,7,909660,1895,10,1060985,1895,10,862225,1895,10,426375,1895,10,426595,1895,10,398005,1895,10,331625,1895,10,276390,747,16,321225,747,16,287595,747,16,145665,747,16,130735,747,16,111985,747,17,107995,747,17
The Informant!,11323,tt1130080,2009-09-18,9,4,22000000,32260512.820512824,108,Drama,PG-13,1.0,1.0,106986249.66666667,450717150,122947558.21428572,2825296.6666666665,5914908,2978673.5,183216478.33333334,529365730.6666667,179917445.64444444,1884.0,Steven Soderbergh,119665.0,Gregory Jacobs,1892|2154|74949,Matt Damon|Scott Bakula|Joel McHale,0,0.0,0.0,Warner Bros. Pictures,2505,0.2589190509764902,33316821,33316821,3674586,2505,2,4362004,2505,3,2427724,2505,2,862113,2505,2,1064121,2505,2,883221,2505,2,803092,2505,2,2058337,2505,4,3046477,2505,4,1519271,2505,4,509348,2505,4,588177,2505,3,507419,2505,4,474206,2505,3,1138937,2425,9,1776684,2425,9,773614,2425,9,258114,2425,8,328083,2425,8,298467,2425,8,289153,2425,8,660212,2202,11,1000758,2202,11,543316,2202,11,314250,2202,11,227096,2202,10,216382,2202,10,206278,2202,10
The Stepfather,19904,tt0814335,2009-10-16,10,4,20000000,29327738.92773893,101,Horror,PG-13,1.0,0.0,14800000.0,14800000,14800000.0,202533213.0,393616788,202533213.0,127013118.33333333,257835482.33333334,114812021.88095237,45627.0,Nelson McCormick,63720.0,Mark Morgan,21043|6068|110927,Dylan Walsh|Sela Ward|Penn Badgley,0,0.0,0.0,Screen Gems,2734,0.14700687366997922,29062561,29062561,4368209,2734,5,4989750,2734,5,2223627,2734,6,572577,2734,6,614528,2734,6,514227,2734,6,568765,2734,6,2209541,2734,7,2823563,2734,7,1197865,2734,9,323314,2734,9,352454,2734,9,272863,2734,10,316726,2734,9,1199218,2346,7,1173485,2346,8,835089,2346,10,275446,2346,8,299708,2346,11,224830,2346,9,259285,2346,11,608938,1424,11,863188,1424,12,328007,1424,15,91273,1424,15,168193,1424,13,197693,1424,16,93442,1424,15
The Cove,23128,tt1313104,2009-07-31,7,4,0,0.0,92,Documentary,PG-13,1.0,2.0,0.0,0,0.0,0.0,0,0.0,5515297.0,118082687.66666667,27520611.333333332,94815.0,Louie Psihoyos,110916.0,Charles Hambleton,17265|110913|110914,Hayden Panettiere|Joe Chisholm|Mandy-Rae Cruikshank,0,0.0,0.0,Quickfire Films,4,0.3212612768910479,856985,856985,20458,4,35,18917,4,37,18265,4,35,6046,4,34,6733,4,34,6423,4,34,5488,4,34,53995,56,26,58347,56,26,49390,56,26,22610,56,25,23534,56,25,24743,56,25,22311,56,25,26001,53,36,34407,53,34,27225,53,34,13942,53,33,15625,53,33,14615,53,33,15065,53,33,17241,32,35,19942,32,37,15924,32,36,9061,32,32,9112,32,32,9204,32,33,9140,32,32
Hotel for Dogs,15189,tt0785006,2009-01-16,1,4,35000000,51323543.12354313,100,Comedy,PG-13,1.0,0.0,0.0,0,0.0,173753742.0,459359555,114705209.33333333,58120547.44444445,214702859.33333334,77699836.0,109857.0,Thor Freudenthal,7200.0,Lauren Shuler Donner,34847|60255|1896,Emma Roberts|Jake T. Austin|Don Cheadle,0,0.0,0.0,DreamWorks Pictures,3271,0.33428646727421457,73034460,73034460,4340784,3271,5,7343804,3271,5,5327624,3271,4,5853300,3271,2,701257,3271,5,504184,3271,7,523862,3271,9,2544672,3271,6,6168580,3271,4,4147692,3271,4,579421,3271,6,447883,3271,9,566500,3271,6,473758,3271,7,1937509,3160,8,4507967,3160,4,2187264,3160,3,311101,3160,9,300149,3160,9,331921,3160,9,314601,3160,9,1144528,2734,10,2797840,2734,10,1768861,2734,9,264340,2734,11,178721,2734,15,172041,2734,15,228797,2734,13
Gamer,18501,tt1034032,2009-09-03,9,3,50000000,73319347.31934732,95,Action,PG-13,1.0,0.0,38750000.0,42900000,38750000.0,149486320.33333334,321700000,61746294.7368421,100792571.44444446,314977100.3333333,124926230.3,20192.0,Brian Taylor,68602.0,Tom Rosenberg,17276|38425|53820,Gerard Butler|Amber Valletta|Michael C. Hall,0,0.0,0.0,Lionsgate,2502,0.4810127631633569,20534907,20534907,3302585,2502,3,2979139,2502,4,2874333,2502,4,2047704,2502,4,745644,2502,4,546929,2502,5,472264,2502,5,1029012,2502,9,1389669,2502,10,874374,2502,9,326559,2502,7,371287,2502,8,311537,2502,9,312826,2502,9,434650,1605,14,565013,1605,15,414258,1605,14,143437,1605,14,164067,1605,14,144368,1605,14,145128,1605,14,155113,780,19,233511,780,19,161729,780,18,55213,780,18,55979,780,17,48571,780,19,50395,780,19
Couples Retreat,19899,tt1078940,2009-09-19,9,5,70000000,102647086.24708626,113,Comedy,PG-13,1.0,0.0,0.0,0,0.0,106055954.33333333,487287646,148459393.92307693,165696975.88888887,567287289.3333334,169097011.89102563,12708.0,Peter Billingsley,4937.0,Vince Vaughn,4937|23532|15277,Vince Vaughn|Jason Bateman|Jon Favreau,0,0.0,0.0,Stuber Pictures,3000,0.46178643567702815,109204945,109204945,12478510,3000,1,13379125,3000,1,8429105,3000,1,4006225,3000,1,2580555,3000,1,2281425,3000,1,2235400,3000,1,5792505,3009,4,7643005,3009,4,3791880,3009,4,1083705,3009,4,1203335,3009,4,1097900,3009,4,1113525,3009,4,3642690,3074,5,4826180,3074,4,2151815,3074,5,691650,3074,5,799565,3074,5,646005,3074,6,691650,3074,5,2390540,3026,4,2224110,3026,4,1845875,3026,5,590070,3026,4,680850,3026,5,588590,3026,4,665720,3026,4
Nine,10197,tt0875034,2009-12-03,12,3,80000000,117310955.71095572,118,Drama,PG-13,1.0,0.0,234509847.0,306776732,234509847.0,125296117.66666667,342463063,93993423.25,116686515.77777779,233564988.33333334,74126662.43055555,17633.0,Rob Marshall,23485.0,Marc Platt,11856|8293|955,Daniel Day-Lewis|Marion Cotillard|Penélope Cruz,0,0.0,0.0,Relativity Media,4,0.6397866458851035,19670243,19670243,86229,4,20,89296,4,21,81707,4,21,33024,4,21,28286,4,24,24866,4,26,34664,4,22,2030047,1412,7,1887053,1412,9,1535413,1412,8,1096605,1412,9,1027338,1412,9,1013095,1412,9,877130,1412,10,1459195,1412,10,1558613,1412,10,883395,1412,9,364665,1412,9,414330,1412,9,368581,1412,8,328575,1412,8,471577,1060,14,681357,1060,14,461966,1060,12,156284,1060,11,207132,1060,11,185030,1060,11,181450,1060,11
Capitalism: A Love Story,22074,tt1232207,2009-09-06,9,6,20000000,29327738.92773893,128,Documentary,PG-13,1.0,0.0,94167662.0,222400000,72302338.5,94167662.0,222400000,72302338.5,31389220.666666668,74133333.33333333,24100779.5,17087.0,Michael Moore,17087.0,Michael Moore,17087|555311|938882,Michael Moore|Elijah Cummings|Marcy Kaptur,0,0.0,0.0,The Weinstein Company,4,2.182787836842223,14363397,14363397,37832,4,22,28754,4,23,61535,4,30,94609,4,29,75820,4,29,30399,4,25,21351,4,28,21734,4,28,29655,4,26,1488401,962,7,1851106,962,8,1107871,962,6,372713,962,6,426272,962,6,383538,962,6,363601,962,6,766132,995,9,1122988,995,9,741172,995,9,397043,995,8,266935,995,8,244697,995,8,232765,995,8,404876,991,12,645832,991,12,404802,991,11,140020,991,10,163621,991,8
Friday the 13th,13207,tt0758746,2009-02-11,2,2,19000000,27861351.981351983,97,Horror,PG-13,1.0,0.0,69383659.5,107967319,69383659.5,45304824.333333336,116643421,28785277.0,171443144.33333334,346760725.3333333,175795826.6388889,29922.0,Marcus Nispel,35475.0,Sean S. Cunningham,74290|78431|54247,Travis Van Winkle|Ben Feldman|Aaron Yoo,0,0.0,0.0,New Line Cinema,3105,2.347363250295245,65002019,65002019,19293446,3105,1,14290686,3105,1,6986233,3105,1,3015084,3105,2,1422236,3105,1,1106198,3105,2,1063308,3105,3,2802977,3105,4,3335650,3105,6,1803845,3105,7,532261,3105,6,501466,3105,6,428247,3105,6,429959,3105,7,1176101,2760,11,1631609,2760,10,881446,2760,10,311319,2760,10,309256,2760,9,268462,2760,9,251403,2760,9,470198,1705,13,648613,1705,13,325315,1705,17,122469,1705,11,119293,1705,15,116461,1705,13,123203,1705,13
Bronson,18533,tt1172570,2009-03-13,3,4,230000,337268.99766899773,92,Drama,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,45610934.72222222,63685613.0,46674220.23333333,21183.0,Nicolas Winding Refn,1117426.0,Danny Hansford,2524|23776|19775,Tom Hardy|Matt King|James Lance,0,0.0,0.0,Vertigo Films,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cracks,35052,tt1183665,2009-12-04,12,4,0,0.0,104,Drama,PG-13,1.0,0.0,0.0,0,0.0,4835904.0,5141916,4835904.0,144462187.94444445,246172311.66666666,101266468.38571429,91759.0,Jordan Scott,57816.0,Kwesi Dickson,10912|36594|77122,Eva Green|Juno Temple|María Valverde,0,0.0,0.0,Industry Entertainment Partners,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontypool,23963,tt1226681,2009-03-06,3,4,1500000,2199580.41958042,97,Horror,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,74237925.11111112,152027447.66666666,37359071.0952381,55189.0,Bruce McDonald,90685.0,Jeffrey Coghlan,230|90682|90683,Stephen McHattie|Lisa Houle|Georgina Reilly,0,0.0,0.0,Ponty Up Pictures,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wizards of Waverly Place: The Movie,26736,tt1369845,2009-08-28,8,4,0,0.0,94,Family,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,103593233.5,138524332.33333334,103593233.5,107658.0,Lev L. Spiro,130569.0,Kevin Lafferty,77948|95136|60255,Selena Gomez|David Henrie|Jake T. Austin,1,0.0,1.4,Disney Channel,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Blart: Mall Cop,14560,tt1114740,2009-01-15,1,3,26000000,38126060.60606061,91,Action,PG-13,1.0,0.0,79880960.33333333,176100000,95114041.8,107972855.0,195745823,104214330.0,162281423.0,249112719.33333334,173395605.83333334,52112.0,Steve Carr,11772.0,Barry Bernardi,32895|39213|34195,Kevin James|Keir O'Donnell|Jayma Mays,1,0.0,0.0,Hey Eddie,3144,0.35298855036890087,145516790,145516790,9791368,3144,1,13235767,3144,1,8805501,3144,1,7401602,3144,1,1591683,3144,1,1195583,3144,2,1278694,3144,2,5612176,3144,2,10066149,3144,1,5944857,3144,1,1140115,3144,2,1081117,3144,3,1158610,3144,1,1071682,3144,2,4085226,3206,3,7259165,3206,2,2528360,3206,2,705315,3206,3,686579,3206,4,665107,3206,4,697206,3206,4,2760598,3169,6,5201124,3169,5,2923103,3169,5,532394,3169,5,465701,3169,7,403856,3169,7,525862,3169,6
The Hills Run Red,24001,tt0907676,2009-09-29,9,1,0,0.0,81,Horror,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,108347362.1111111,168907828.0,101368412.25,67980.0,Dave Parker,90758.0,John Carchietta,52854|54593|6573,Sophie Monk|Tad Hilgenbrink|William Sadler,0,0.0,0.0,Dark Castle Entertainment,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armored,4597,tt0913354,2009-12-04,12,4,20000000,29327738.92773893,88,Action,PG-13,1.0,0.0,18289222.5,35300645,18289222.5,47000000.0,47000000,47000000.0,115095620.22222222,434195480.6666667,109024746.60978836,41671.0,Nimród Antal,71262.0,Joshua Donen,2876|1003|2975,Matt Dillon|Jean Reno|Laurence Fishburne,0,0.0,0.0,Screen Gems,1915,0.19989543286508882,15914384,15914384,2393949,1915,4,2611425,1915,7,1505754,1915,7,464529,1915,7,492884,1915,6,390113,1915,8,387867,1915,8,1104028,1919,9,1532881,1919,9,867465,1919,9,297437,1919,8,340492,1919,9,295370,1919,9,285829,1919,9,426205,1538,12,466934,1538,12,391452,1538,13,230827,1538,13,252766,1538,14,144632,795,15,98905,795,15,111659,244,20,124576,244,22,85308,244,21,52531,244,24,53439,244,25,53429,244,25,35554,244,26
G-Force,19585,tt0436339,2009-07-24,7,4,150000000,219958041.958042,88,Family,PG-13,1.0,2.0,0.0,0,0.0,509761766.0,1066179747,314327517.52380955,125765947.1111111,293713592.6666667,111189423.23809524,84851.0,Hoyt Yeatman,770.0,Jerry Bruckheimer,6807|15277|56903,Sam Rockwell|Jon Favreau|Tracy Morgan,0,0.0,0.0,Walt Disney Pictures,3697,0.41859508554185654,116892452,116892452,11533504,3697,1,11581097,3697,1,8592333,3697,2,4242581,3697,1,4759512,3697,1,4691172,3697,1,4003224,3697,1,5772681,3697,2,6430139,3697,3,5312669,3697,3,2303884,3697,3,2571405,3697,2,2274465,3697,1,2243816,3697,1,3050703,3482,3,3855563,3482,3,2964328,3482,3,1454695,3482,3,1648161,3482,3,1445330,3482,3,1409712,3482,3,2078072,3065,5,2847156,3065,5,1990414,3065,5,1002423,3065,5,1126182,3065,5,958557,3065,5,966177,3065,5
My Life in Ruins,23049,tt0865559,2009-06-05,6,4,17000000,24928578.08857809,95,Comedy,PG-13,1.0,0.0,76553301.66666667,212000000,56989471.36363637,47175038.0,47175038,47175038.0,86968716.55555557,183481348.0,86968716.55555557,18281.0,Donald Petrie,53015.0,Nathalie Marciano,54645|3037|89705,Nia Vardalos|Richard Dreyfuss|Alexis Georgoulis,0,0.0,0.0,Fox Searchlight Pictures,1164,0.33463779811185357,8595389,8595389,1108780,1164,9,1281653,1164,9,832728,1164,9,317436,1164,9,409763,1164,9,361694,1164,9,349229,1164,9,559877,1165,11,685134,1165,11,465342,1165,11,212429,1165,11,271460,1165,11,250519,1165,11,255010,1165,11,135845,644,15,191489,644,15,133601,644,15,58878,644,16,83089,644,14,33458,249,19,32066,249,18,30743,132,27,41477,132,27,33407,132,25,15328,132,26,21422,132,23,13848,132,28,17480,132,29
The Men Who Stare at Goats,10313,tt1234548,2009-10-17,10,5,24000000,35193286.71328672,94,Comedy,PG-13,1.0,0.0,71946769.0,119940815,71946769.0,83823505.0,362744280,130334309.1111111,169952670.66666666,599306167.3333334,170998432.53703704,31511.0,Grant Heslov,1461.0,George Clooney,1461|3061|1229,George Clooney|Ewan McGregor|Jeff Bridges,0,0.0,0.0,Ruby Films,2443,0.4479583866842746,32428195,32428195,4641831,2443,3,5290882,2443,3,2773941,2443,3,915228,2443,3,1217459,2443,3,1516188,2443,3,820768,2443,2,1942167,2453,3,2608451,2453,3,1311135,2453,5,431319,2453,4,520012,2453,3,448150,2453,3,413527,2453,4,861993,2056,7,1265189,2056,7,701849,2056,7,303874,2056,7,380365,2056,7,285702,1119,11,370063,1119,10,632627,1119,10,600637,1119,10,268573,1119,12,88797,1119,13,92412,1119,13,94802,1119,13,91135,1119,13
The Fourth Kind,22824,tt1220198,2009-11-05,11,3,10000000,14663869.463869466,98,Mystery,PG-13,1.0,0.0,0.0,0,0.0,34868821.0,57103895,34868821.0,178317084.22222224,448869680.6666667,201655347.8962963,62369.0,Olatunde Osunsanmi,40223.0,Joe Carnahan,63|883|2603,Milla Jovovich|Will Patton|Hakeem Kae-Kazim,0,0.0,0.0,Universal Pictures,2527,0.7334389539347289,25486040,25486040,4991305,2527,2,4776030,2527,4,2463825,2527,4,770735,2527,4,1085950,2527,4,1200325,2527,4,556125,2527,4,1772005,2530,5,1872125,2530,7,961235,2530,6,315985,2530,6,316250,2530,7,278225,2530,7,252685,2530,8,626240,1648,9,725120,1648,9,395725,1648,9,173040,1648,9,222480,1648,11,113365,552,18,118895,552,18,248455,552,18,254005,552,18,115805,552,18,35880,552,18,38640,552,18,38595,552,18,35880,552,18
